EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,STORM_ORDER,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,INCOME_ESTIMATE
616320,RED RIVER CO.,CLARKSVILLE,3/17/2016,825,Thunderstorm Wind,70,1,0,0,250000,0,TX,CST-6,EG,103142,C,387,SHV,0,0,NWS Storm Survey, , , ,1,S,1,S,CLARKSVILLE,33.6107,-95.0515,33.6107,-95.0515,"Widespread wind damage occurred within the city of Clarksville. Several of the older buildings had their metal roofs peeled back and partially thrown. A couple of gas stations either lost their canopies or had their canopies collapse. A car repair shop and the county jail also had their roofs lifted by the winds. The section of the open air metal roof at the lumberyard uplifted and was thrown nearly a half of a mile. The volunteer fire department also had their roof peeled back. A number of trees were snapped and uprooted as well. Nearly every street in town had some form of wind damage, but no tornado track was found even though a funnel cloud was witnessed in the area.","A strong frontal boundary pulled up stationary south of Northeast Texas and Northern Louisiana during the morning hours of March 17th. However, an elevated boundary near 850mb was located nearly stationary across the Middle Red River Valley of Northern Texas into Southern Arkansas. Flow aloft was mostly west to east across the Southern Plains at this time but subtle weak disturbances and strong deep layer shear resulted in the development of scattered strong to severe thunderstorms across portions of North Central Texas and South Central Oklahoma during the predawn hours of March 17th. After sunrise, these storms progressed eastward into Southeast Oklahoma, Southwest Arkansas, Northeast Texas and Northwest Louisiana.  While the atmosphere was pretty stable at the surface...moderate instability existed aloft which resulted in rather steep mid level temperature lapse rates.  This was conducive for the development of large hail which was widespread across the region...ranging from pea size to up to golfball size.  In addition, an elevated supercell moved across portions of Red River and Bowie Counties in Northeast Texas and while a tornado was not produced from this storm, a strong and damaging downburst was produced with widespread wind damage noted across portions of both counties.",407,,
198783,RUSK CO.,HENDERSON,10/9/2009,545,Thunderstorm Wind,52,1,0,0,250000,0,TX,CST-6,EG,33803,C,401,SHV,0,0,Newspaper, , , ,0,N,0,N,HENDERSON,32.15,-94.8,32.15,-94.8,Strong winds downed trees throughout the county.  One tree fell on top of a home in the 700 block of Slaydon Street.  Several metal buildings at the Lowe's Hardware Store on US Hwy. 79 South were destroyed and scattered across a vacant lot.  Another large tree fell on a home on Shawnee Trail with trees on a home in the 800 block of South Main Street.  Trees were also downed on the carport of a residence on FM 3135.,A squall line moved across the region during the morning hours of October 9th. These storms were prolific wind makers as widespread wind damage was the result across most of the region. The storms intensified over northeast Texas once they encountered a moist and unstable airmass.  Excessive heavy rainfall also resulted in flash flooding across portions of northeast Texas.,390,,
5635531,SABINE CO.,HEMPHILL,2/10/1998,1415,Thunderstorm Wind,100,1,0,0,16000000,0,TX,CST, ,2073549,C,403,SHV,0,0, , , , ,10,SW,10,SW,HEMPHILL,31.23,-93.97,31.23,-93.97,Hundreds of trees were uprooted across the area including several that fell across homes and automobiles.  Nearly all secondary and Farm to Market roads were closed.  Over 300 million board feet of timber was destroyed accounting for 6 million dollars in private timber loss while 10 million dollars damage occurred to homes and property.,,10,,
5635530,SAN AUGUSTINE CO.,MACUNE,2/10/1998,1410,Thunderstorm Wind,100,1,0,0,15000000,0,TX,CST, ,2073548,C,405,SHV,0,0, , , , , , , , ,MACUNE,31.42,-94.17,31.42,-94.17,"Numerous trees and powerlines were toppled.  Literally hundreds of trees were uprooted of snapped.  A number of homes and automobiles throughout the area suffered damage.  Several chicken houses had their roofs blown off.  The Sabine National Forest suffered over 70,000 acres of damage with 5,000 acres completely levelled resulting in 300 million board feet of timber damaged.  Six million dollars in damage belongs to property while nine million dollars belongs to timber loss.",,12,,
306435,SAN AUGUSTINE CO.,SAN AUGUSTINE,6/21/2011,1710,Thunderstorm Wind,70,2,0,0,500000,0,TX,CST-6,EG,51524,C,405,SHV,0,0,NWS Storm Survey, , , ,0,N,0,N,SAN AUGUSTINE,31.52,-94.12,31.52,-94.12,"The National Weather Service conducted a storm survey in Nacogdoches and San Augustine County and concluded that damage was the result of a major downburst. Hundreds of trees from Chireno to San Augustine and to the south were either uprooted or snapped. A few single story homes in the Denning area sustained major structural damage due to large oak trees falling onto the homes. Several chicken houses were damaged by the downburst winds along FM road 1196. The roofs were peeled back. Numerous cars were damaged due to fallen trees, such as along FM road 1277, where two full size trucks were pinned by large oak trees.","Severe thunderstorms developed in the morning, and again in the|afternoon, on Tuesday, 21 June 2011. The thunderstorms formed after|several days of record setting hot weather, which was the result of a|persistent ridge of high pressure in the middle and upper atmosphere.|On 21 June 2011 a strong trough developed in the middle and upper levels|of the atmosphere moved from west to east across the central Plains|breaking down the upper level ridge over the Four State area. This|strong upper level trough allowed for gusty south winds to occur at the|surface of the atmosphere in the four State area, and brought enough|lift and instability to the atmosphere to allow scattered severe|thunderstorms to develop both in the morning and the afternoon of 21|June 2011. These thunderstorms produced wind damage and a few|tornadoes, in addition to brief episodes of heavy rainfall.",266,,
45864,SAN PATRICIO CO.,MATHIS,6/5/2007,800,Thunderstorm Wind,50,1,0,0,2500000,0,TX,CST-6,EG,7885,C,409,CRP,0,0,Law Enforcement, , , ,0,N,0,N,MATHIS,28.1,-97.83,28.1,-97.83,Several large two foot diameter trees were uprooted and blown over in Mathis.,"A squall line raced west to east across South Texas during the morning hours of June 5th.  A bow echo was observed along a portion of the squall line.  The apex of the bow accelerated through La Salle county, through central portions of South Texas and into the Coastal Bend (San Patricio and Nueces Counties).",68,,
279530,SAN PATRICIO CO.,PORTLAND HUNT ARPT,1/9/2011,409,Thunderstorm Wind,87,2,0,0,1000000,0,TX,CST-6,EG,47825,C,409,CRP,0,0,NWS Storm Survey, , , ,2,NNW,1,S,GREGORY,27.9051,-97.3602,27.9087,-97.302,"NWS storm survey team observed 3 mobile homes destroyed at a mobile home park just north of Gregory-Portland High School with several others damaged. Minor damage to moveable bleachers occurred at Gregory-Portland High School with wood and tin debris littering the area. Trees, fences, signs, and power lines were downed on north side of Portland. A barn was destroyed, also. Straight-line winds were estimated to be as high as 100 mph on the northwest side of Portland. Winds of 60 to 70 mph along with marble sized hail produced widespread roof damage to homes throughout Portland.","A cold front moved through South Texas on Saturday morning, January 8, 2011 and was situated over Deep South Texas Saturday afternoon, with temperatures generally in the 50s area-wide. However as the storm system approached, a surface low pressure area formed along the frontal boundary, which helped to draw warm and humid conditions northward into the Coastal Bend. ||As the upper level storm system moved through the region, very strong wind shear developed and combined with an unstable atmosphere to produce a line of severe thunderstorms. A tornadic thunderstorm developed near the proximity of the surface low and retreating warm front, which persisted for over 20 miles travelling from just southeast of Alice to near Calallen. Damaging straight line winds affected most of the Coastal Bend and extended well into the Gulf of Mexico east of Rockport. Widespread wind damage was observed across the Coastal Bend as the storms moved quickly through the region. Approximately 30,000 customers lost power as a result of the storms. This marks the first time a tornado has been recorded in South Texas in the month of January, dating back to 1950. Property damage for the tornado and straight-line winds for the Coastal Bend was estimated to be around 10 million dollars.  ||From Calallen through Portland and Rockport, doppler radar indicated a broad, yet strong rotation between 4 and 430 AM CST. A NWS storm survey concluded straight-line winds between 70 and 90 mph occurred along this path. A path length of damage of nearly 65 miles was observed from the starting point of the tornado in Jim Wells County to the end of the straight-line wind damage in Rockport. ||Further north, doppler radar indicated another bowing segment in the line across  Victoria and Calhoun Counties between 400 and 500 AM CST. The Seadrift TCOON site recorded a wind gust of 70 mph. A NWS storm survey team concluded straight line wind speeds of around 70 mph occurred from rural southern Victoria County to Seadrift in southwestern Calhoun County.",119,,
698343,SAN PATRICIO CO.,ST PAUL,5/23/2017,1840,Thunderstorm Wind,61,3,0,0,250000,700000,TX,CST-6,EG,116180,C,409,CRP,0,0,NWS Storm Survey, , , ,2,N,3,E,TAFT,28.1293,-97.5686,27.98,-97.3308,NWS Storm Survey team concluded the straight line winds continued out of Bee County into San Patricio County. The wind damage occurred along a line from 2 miles north of St. Paul to north of Sinton to 3 miles east of Taft. Wind speeds were estimated to be between 60 and 70 mph. Intermittent damage to trees and crops occurred along this line along with power lines blown down.,"During the late afternoon on the 23rd, severe thunderstorms developed across south central Texas to the south and southwest of San Antonio. These severe thunderstorms developed due to a strong jet stream, a late season cold front, and a very unstable airmass along with the presence of strong wind shear. These severe thunderstorms continued to strengthen as they moved rapidly southeastward into South Texas during the evening of the 23rd. These severe thunderstorms eventually congealed into a squall line as they moved into the Coastal Bend and eventually offshore during the late evening hours. Widespread tree damage occurred across central portions of Bee County.",410,,
5406937,SAN SABA CO.,COUNTYWIDE,6/1/2004,1658,Thunderstorm Wind,69.52,1,0,0,900000,0,TX,CST,EG,1173977,C,411,SJT,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE,31.17,-98.82,31.17,-98.82,Severe thunderstorms brought strong winds to San Saba county resulting in widespread wind damage across much of the county.  Tree and power lines were reported down across the county with the worst damage reported in the northern portions of the county.,,130,,
5568939,SCHLEICHER CO.,ELDORADO,11/6/1996,2139,Thunderstorm Wind,52,1,0,0,500000,0,TX,CST, ,2051556,C,413,SJT,0,0, , , , , , , , ,ELDORADO,30.85,-100.62,30.85,-100.62,,"Golfball to baseball size hail and 60 mph winds blasted Eldoradoand portions of Schleicher County and caused extensive damage.More than 700 homes sustained damage from hail and high winds, mostly broken windows.  According to a farm service agency, 100 percent of the cotton and 75 percent of the grain crops in the county were wiped out by the hail.The winds damaged barns, blew off tin rooves, snapped telephone poles, and downed power lines.",235,,
120602,SCURRY CO.,SNYDER,6/17/2008,2230,Thunderstorm Wind,71,1,0,0,500000,0,TX,CST-6,MG,16513,C,415,MAF,0,0,Mesonet, , , ,0,N,0,N,SNYDER,32.72,-100.9,32.72,-100.9,"Very strong thunderstorm winds impacted the city of Snyder. The West Texas Mesonet site recorded a peak gust of 82 mph. Widespread damage occurred across the city. At least 50 power poles were downed by these high winds. A residental and commercial carport were blown over. In addition, several commercial and residental roofs received substantial damage.  In one instance, the roof from a downtown business was tossed into an adjacent bank parking lot, causing damage to the front of a bank.  I another case, portions of an irregular shaped roof were blow onto cars in a nearby lot.",A line of thunderstorms moving southward out of the South Plains produced damaging outflow winds and large hail across a large portion of the Texas Permian Basin during the late Tuesday evening and overnight early Wednesday morning.,258,,
758797,SCURRY CO.,CEMETARY,6/7/2018,2252,Thunderstorm Wind,91,2,0,0,200000,0,TX,CST-6,EG,126509,C,415,MAF,0,0,NWS Storm Survey, , , ,2,S,4,WSW,HERMLEIGH,32.6455,-100.886,32.6162,-100.8215,A thunderstorm moved across Scurry County and produced wind damage across the southeast portion of Scurry County. Winds were around 100 to 110 mph and snapped and mangled over 200 wooden power poles. The cost of damage is a very rough estimate.,"An upper ridge was over the region with moisture across the area.  A weak upper level disturbance combined with strong heating and low and mid-level moisture to produce thunderstorms across the northern Permian Basin and Western Low Rolling Plains. These storms produced strong, damaging wind gusts.",493,,
758799,SCURRY CO.,DUNN,6/7/2018,2255,Thunderstorm Wind,91,3,0,0,200000,0,TX,CST-6,EG,126509,C,415,MAF,0,0,NWS Storm Survey, , , ,4,E,4,E,DUNN,32.5732,-100.8171,32.5606,-100.8171,A thunderstorm moved across Scurry County and produced wind damage across the southeast portion of Scurry County. Winds were around 100 to 110 mph and snapped and mangled over 200 wooden power poles. The cost of damage is a very rough estimate.,"An upper ridge was over the region with moisture across the area.  A weak upper level disturbance combined with strong heating and low and mid-level moisture to produce thunderstorms across the northern Permian Basin and Western Low Rolling Plains. These storms produced strong, damaging wind gusts.",494,,
5635672,SHELBY CO.,TENAHA,2/10/1998,1450,Thunderstorm Wind,80,1,0,0,8000000,0,TX,CST, ,2073551,C,419,SHV,0,0, , , , , , , , ,TENAHA,31.93,-94.25,31.93,-94.25,Numerous reports of downed trees and power lines throughout the area.  Every customer in the area lost power for several days.  Property damage in the region resulted climbed to over 1 million dollars while over 6 million dollars damaged occurred in private timber loss.,,25,,
21138,SMITH CO.,WINONA,4/3/2007,2330,Thunderstorm Wind,56,1,0,0,500000,0,TX,CST-6,EG,3805,C,423,SHV,0,0,Newspaper, , , ,0,S,0,S,WINONA,32.5,-95.17,32.5,-95.17,Numerous trees and power lines were downed. Trees were reported down on several homes and at least 1 vehicle. One resident was temporarily trapped by debris from a tree falling across her home but she was uninjured.,"A strong cold front approached Southeast Oklahoma and Southwest |Arkansas during the late afternoon hours of Tuesday, April 3rd, in |associated with the tail end of an upper level trough that traversed |southeast across the Mid-Mississippi Valley. Above normal temperatures |and ample low level moisture created strong low level instability  which eventually overcame the capping inversion in place, such that strong to severe thunderstorms developed along and just ahead of the cold front over Southeast Oklahoma and Southwest Arkansas. These severe |thunderstorms eventually backbuilded into Northeast Texas during the |evening hours of the 3rd and into the morning hours of the 4th, |resulting in numerous reports of large hail and strong damaging winds, |with the wind damage reports most common across the western sections of |Northeast Texas.",254,,
306632,SMITH CO.,SAND FLAT,6/28/2011,2010,Thunderstorm Wind,56,2,0,0,250000,0,TX,CST-6,EG,51526,C,423,SHV,0,0,Law Enforcement, , , ,1,WSW,1,WSW,SAND FLAT,32.47,-95.3,32.47,-95.3,Numerous trees were downed across the northern portion of Smith County. Some of these trees fell onto homes.,"With afternoon temperatures near 100 degrees, the atmosphere became very unstable across all of southeast Oklahoma and Northeast Texas during the afternoon and evening of June 28th. A weak stationary front was located across southern Arkansas into southern Oklahoma late in the day. A complex of thunderstorms produced an outflow boundary earlier in the day that migrated westward and the boundary bisected the stationary front. Storms initiated at this intersection late in the day with thunderstorms quickly becoming severe producing large hail and damaging thunderstorm wind gusts. The storms propagated southward along a strong instability axis which extended into Northeast Texas.",398,,
5389821,STEPHENS CO.,BRECKENRIDGE,3/4/2004,1246,Thunderstorm Wind,60,1,0,0,250000,0,TX,CST,ES,1167423,C,429,FWD,0,0,LAW ENFORCEMENT, , , , , , , ,BRECKENRIDGE,32.75,-98.9,32.75,-98.9,"Two tractor trailer rigs were blown over in the Wal-Mart parking lot, Wal-Mart roof blown several hundred yards, at least 8 utility poles blown down, and car windows were blown in. The Certified Auto Glass building was destroyed, there was widespread roof and sign damage, storage building and garage doors were damaged, windows were blown out, and numerous reports of fences, trees, and utility poles blown down.",,367,,
106955,STONEWALL CO.,ASPERMONT,6/16/2008,2135,Thunderstorm Wind,70,1,0,0,250000,0,TX,CST-6,EG,18253,C,433,LUB,0,0,Mesonet, , , ,1,S,3,NE,ASPERMONT,33.1355,-100.23,33.1807,-100.1933,"A severe thunderstorm produced damaging winds in the Aspermont vicinity shortly after 21:30 CST on the 16th. This was the second storm to cause damage in and around Aspermont in as many weeks, following a previously damaging storm which struck on the 5th.||The Texas Tech University West Texas Mesonet site just northeast of the city recorded gusts of 63 mph and 66 mph between 21:35 CST and 21:45 CST. Reports from local newspapers and the Aspermont Fire Department indicated that several structures, including at least one home, received significant roof damage. Several additional light weight structures were destroyed, and damage to utility poles and trees was widespread. The magnitude of structural damage within the city suggest that winds may have approached 80 mph. No injuries were reported.","An active round of severe thunderstorms produced hail up to the size of golf balls and damaging winds to areas of the west Texas Rolling Plains during the late afternoon and evening hours of the 16th. Thunderstorms tracked southeastward from the Caprock Canyons area of the extreme southeastern panhandle, to the southern Rolling Plains. A number of storms resulted in hail.||The most significant damage occurred in the Aspermont vicinity (Stonewall County). For the second time in just two weeks, severe thunderstorms resulted in significant wind damage in that community. A number of homes and structures were severely damaged. Although damages were estimated near $250,000 in Aspermont, no injuries were reported.",384,,
170786,STONEWALL CO.,ASPERMONT,6/13/2009,1720,Thunderstorm Wind,66,2,0,1,250000,0,TX,CST-6,MG,28987,C,433,LUB,0,0,Mesonet, , , ,8,NNW,4,ESE,ASPERMONT,33.257,-100.283,33.1307,-100.1706,"A massive high precipitation supercell storm tracked southeastward over Stonewall County during the 17:00 CST hour on the 13th. The storm produced a large swath of damaging winds as it impacted areas near Aspermont. A Texas Tech University West Texas Mesonet site northeast of the city sustained a direct hit from a weak tornado which was embedded within the parent mesocyclone.||Skywarn storm spotters and storm chasers initially reported thunderstorm winds estimated between 70 mph and 80 mph along U.S. Highway 83 north of Aspermont at 17:22 CST. At approximately the same time, the onset of severe 60 mph gusts occurred at the Aspermont mesonet station. Severe gusts persisted for thirty minutes at the mesonet site, and local law enforcement officials reported that a tractor-trailer was blown over near the intersection of U.S. Highways 83 and 380 northeast of Aspermont at 17:34 CST. The driver of the truck was treated for minor injuries and released. The passage of a tornado at the site was well-corroborated by detailed pressure analyses, storm chaser accounts, and post-storm surveys at 17:30 CST. Although the highest wind speeds measured by the mesonet station during the event were tornadic in nature, a peak non-tornadic wind gust of 76 mph was recorded at 17:45 CST, ten minutes after the tornado had passed.||A post-storm survey by Texas Tech University West Texas Mesonet meteorologists revealed that utility poles were snapped along a three mile swath northeast of Aspermont. Minor damages to light weight structures and trailers was additionally common, along with wind damage to native mesquite trees and one center irrigation pivot system was destroyed. The most significant structural damage occurred three miles east of Aspermont just south of U.S. Highway 380, where a the roof was blown off of a well-constructed farm house and a large horse bard was substantially damaged. This damage was deemed to have most likely resulted from outflow winds given that all debris from the structures was blown downwind toward the southeast.","An active round of severe thunderstorm occurred over the west Texas South Plains during the afternoon and evening hours of the 13th. Several storms evolved into supercells, and produced very large hail, destructive winds, and weak tornadoes.||Thunderstorms initiated around 14:00 CST over the central South Plains, and quickly became severe with large hail initially reported in Lubbock (Lubbock County). More intense and organized supercell storms formed over the Rolling Plains by the mid to late afternoon hours, however, and moved southeastward. One particularly organized and long-lived high precipitation supercell impacted the Aspermont vicinity of Stonewall County, where it produced a swath of damaging winds and at least one tornado. A 100 mph wind gust and a corresponding 32 millibar pressure drop was measured when the tornado struck the Texas Tech University West Texas Mesonet site northeast of Aspermont. Although no injuries were reportedly related to the tornado, severe gusts north of Aspermont overturned a tractor trailer truck injuring the driver.||Additional supercells impacted portions of Briscoe and Hale Counties, and very large wind-blown hail caused damages in both counties. Two tornadoes were observed by storm chasers in the Silverton and Quitaque vicinity of southern Briscoe County.  ||Total economic damages were estimated near $650,000 across the South Plains region.",387,,
511669,SWISHER CO.,TULIA,6/7/2014,2225,Thunderstorm Wind,66,1,0,0,350000,10000000,TX,CST-6,MG,84669,C,437,LUB,0,0,Mesonet, , , ,2,ENE,2,ENE,TULIA,34.5411,-101.7375,34.5411,-101.7375,"A large downburst damaged several power poles across northern Swisher County and blew over a semi-trailer on Interstate 27 near Tulia.  It was not known if the driver was injured or not.  Also, multiple homes in and around Tulia sustained varying degrees of roof and fence damage.  Large swaths of crop damage were also noted to area corn and grain fields, mostly from wind blown sand and dirt.","An outbreak of severe storms affected many locations on the Caprock late this day and through the overnight hours resulting in numerous instances of hail damage, destructive winds and flooding.  Several of these storms were supercells and a few even developed organized low level rotation.  However, official NWS storm surveys did not find conclusive evidence of tornadic activity, but instead discovered several swaths of intense rear flank downdraft winds that at one point were measured as high as 96 mph.  Preliminary estimates indicate that several thousand acres of newly planted cotton and grain crops throughout portions of the South Plains would require replanting following torrential rains and soil erosion.  Total property and agricultural losses from this event will likely approach $250 million.",307,,
10352704,TARRANT CO.,S Fort Worth,8/2/1993,1335,Thunderstorm Wind,65,1,0,0,500000,0,TX,CST, , ,C,439, ,0,0, , ,0,0,0, ,0, , ,32.77,-97.35,32.77,-97.35,A construction trailer was crushed.  Fences and power lines were also blown down. ,,169,,
10352723,TARRANT CO.,North Arlington,11/14/1993,200,Thunderstorm Wind,52,2,0,0,500000,0,TX,CST, , ,C,439, ,0,0, , ,0,0,0, ,0, , ,32.77,-97.35,32.77,-97.35,"Downburst winds did an estimated $200,000 to businesses and an apartment complex ",,178,,
10352724,TARRANT CO.,Bedford-Hurst,11/14/1993,210,Thunderstorm Wind,52,3,0,0,500000,0,TX,CST, , ,C,439, ,0,0, , ,0,0,0, ,0, , ,32.77,-97.35,32.77,-97.35,"Downburst winds did an estimated $290,000 damage to roofs and windows. ",,179,,
10352768,TARRANT CO., ,4/26/1994,2205,Thunderstorm Wind,61,4,0,0,5000000,0,TX,CST, , ,C,439, ,0,0, , ,0,0,0, ,0, , ,32.77,-97.35,32.77,-97.35,"Thunderstorms over Tarrant county dissipated rapidly around 2200 CST, creating a heatburst"" over much of the county.  The downburst winds gusted as high as 70 miles per hour at the Forecast Office in north Fort Worth at the intersection of North Beach and Loop 820.  The downburst winds caused the temperature to jump from the mid 70s to 90 degrees in a matter of a few minutes.  Wind gusts of 55 to 60 miles per hour persisted for approximately 15 minutes.   ",,,,
33086,TARRANT CO.,FT WORTH,5/2/2007,1715,Thunderstorm Wind,65,5,0,0,200000,0,TX,CST-6,EG,5372,C,439,FWD,0,0,Newspaper, , , ,0,N,0,N,MANSFIELD,32.75,-97.35,32.57,-97.13,"Numerous trees and power lines downed.  Power outages occurred at about 300,000 homes and businesses in the metroplex.  Two construction trailers were overturned in Mansfield, and a flagpole at a model home was bent at a 45-degree angle.  One roof was ripped off a commercial business.  There were numerous reports of fences and minor roof damage.","A split in the upper levels of the atmosphere steered several southern stream impulses into north Texas, producing flash flooding, strong winds, and a few tornadoes.  The most impressive of these events was a derecho which moved through North Texas on May 2.  It produced winds in excess of 85 MPH.",459,,
93901,TARRANT CO.,SAGINAW,4/10/2008,220,Thunderstorm Wind,65,6,0,0,650000,0,TX,CST-6,EG,15558,C,439,FWD,0,0,Newspaper, , , ,0,N,0,N,SAGINAW,32.87,-97.37,32.87,-97.37,"Several businesses and residences sustained damage to roofing and siding.  Numerous power poles, lines, and trees were blown down.  Signs were also damaged.  Insurance agents estimated the damage to be over $500,000.","Several rounds of storms moved across north Texas on April 8th through 10th.  Numerous reports of large hail were received on Tuesday evening.  A lone supercell evolved during the afternoon hours of the 9th, producing tornadoes and large hail along its path.  Later that evening and into Thursday morning a squall line tracked across north Texas, producing damaging winds and tornadoes into the morning hours.",150,,
180161,TARRANT CO.,EAGLE MOUNTAIN,6/10/2009,1725,Thunderstorm Wind,65,7,0,0,3000000,0,TX,CST-6,EG,30241,C,439,FWD,0,0,Newspaper, , , ,2,S,2,S,EAGLE MOUNTAIN,32.8667,-97.5049,32.8667,-97.5049,"Significant damage occurred at Eagle Mountain Lake Marina. Most of the damage was to the docks, dock roofs, and walkways. Only one boat was lost and a few had scratches and dings. Eight teenagers were trapped during the storm and had to be lead out to safety.","An MCS moved through north Texas causing significant damage to areas generally along and north of Interstate 20. Significant and widespread tree, fence and power line damage was reported along the path of the MCS. In addition, three tornadoes touched down in the northern portions of the DFW Metroplex. Approximately 250,000 people were left without power in the Metroplex and hundreds of flights were grounded or cancelled at DFW and DAL.",64,,
260683,TARRANT CO.,POLTECHNIEC,10/23/2010,1155,Thunderstorm Wind,73,8,0,0,750000,0,TX,CST-6,EG,44965,C,439,FWD,0,0,NWS Storm Survey, , , ,3,ENE,3,ENE,POLTECHNIEC,32.7667,-97.228,32.7667,-97.228,"Four buildings at the Woodstock Apartment Complex were damaged by strong thunderstorm winds possibly from a microburst.  Part of the roofs of each building were damaged resulting in holes in some roofs. Some windows were also blown out, and a few chimney stacks were blown over.","A large area of showers and thunderstorms developed ahead of an approaching shortwave trough from the Big Bend area of Texas. Most of the severe weather occurred in a convective line across the southeastern half of north Texas. A brief tornado damaged a home in east Fort Worth, and significant wind damage occurred in the Palestine area.",142,,
306243,TARRANT CO.,WATAUGA,5/24/2011,1911,Thunderstorm Wind,65,9,0,0,200000,0,TX,CST-6,EG,51399,C,439,FWD,0,0,NWS Employee, , , ,1,SSE,2,WSW,FT WORTH MANGHAM ARP,32.8401,-97.264,32.843,-97.2263,"Seventy to seventy-five MPH winds were estimated along and just north of Loop 820 from Highway 377/Denton Highway to near Holiday Lane. These strong winds damaged several business signs and the roof of a commercial building at Loop 820 and Rufe Snow Drive. Several large trees and power poles were also knocked down along Rufe Snow Drive north of Loop 820. In the neighborhood around Richland Hills High School, many large tree limbs were broken, a few power poles were leaning about 20 degrees, and some trees were either split or knocked down. One tree fell on a house and damaged the roof.","Three rounds of thunderstorms affected north Texas with 10 tornadoes confirmed. The atmosphere was highly unstable on this day and a High Risk was issued by the Storm Prediction Center for the northwestern counties of north Texas while a Moderate Risk covered much of the rest of north Texas. A strong upper level disturbance approaching from the west interacted with a dryline across the western portions of north Texas, and the first round of storms began to develop around 330 pm in the western counties. The first two rounds of storms remained along and north of Interstate 20 but the third round of storms later that night moved through most of the region as a line of storms. The most significant tornado occurred in the western limits of the city of Denton where EF-2 damage occurred. An EF-1 tornado also occurred in the city of Irving in Dallas County, and softball sized hail fell in the northern portions of the Metroplex. In the city of Dallas, one person died from electrocution after going outside around live, downed wires after a storm had passed.",479,,
406665,TARRANT CO.,(FTW)MEACHAM ARPT FT,8/12/2012,1801,Thunderstorm Wind,66,10,0,0,1000000,0,TX,CST-6,MG,66110,C,439,FWD,0,0,ASOS, , , ,1,W,1,W,(FTW)MEACHAM ARPT FT,32.8186,-97.3603,32.8186,-97.3603,"A 76 MPH wind gust was measured at Fort Worth Meacham Airport. Twelve aircraft on the field sustained damage, with three of the aircraft sustaining serious damage. A Cessna was carried over a fence by the strong winds. In addition, ten hangars were damaged; two of them sustaining serious damaged. Damage estimates over $1 million were estimated.","Thunderstorms developed ahead of a weak late summer cold front as it sagged southward into the Red River region. Storms produced downburst winds and hail in Cooke County near the Red River, then became a severe wind threat as the activity shifted south into the Fort Worth area. Wind gusts exceeding 70 MPH were reported at the WFO in Fort Worth and at Fort Worth Meacham International Airport. Significant damage occurred to 12 airplanes and 10 hangars at the airport with the damage estimated near $1 million. At Eagle Mountain Lake, two boat docks were torn free and about 40 boats sustained at least minor damage.",121,,
406667,TARRANT CO.,EAGLE MTN LAKE,8/12/2012,1745,Thunderstorm Wind,52,11,0,0,210000,0,TX,CST-6,EG,66110,C,439,FWD,0,0,Newspaper, , , ,2,ESE,2,ESE,EAGLE MTN LAKE,32.8929,-97.4555,32.8929,-97.4555,"Roof and dock damage was reported to two boat docks at the Lake Country Marina on the east side of Eagle Mountain Lake. The two boat docks broke free, and the metal roof of one of the docks was twisted. About 40 boats tied to the docks sustained at least minor damage. About 10 people were stranded on the docks and had to be rescued.","Thunderstorms developed ahead of a weak late summer cold front as it sagged southward into the Red River region. Storms produced downburst winds and hail in Cooke County near the Red River, then became a severe wind threat as the activity shifted south into the Fort Worth area. Wind gusts exceeding 70 MPH were reported at the WFO in Fort Worth and at Fort Worth Meacham International Airport. Significant damage occurred to 12 airplanes and 10 hangars at the airport with the damage estimated near $1 million. At Eagle Mountain Lake, two boat docks were torn free and about 40 boats sustained at least minor damage.",413,,
10351096,TAYLOR CO.,Abilene Regional Airp,7/24/1995,1720,Thunderstorm Wind,55,1,0,0,500000,0,TX,CST, , ,C,441, ,0,0, , ,0,0,0, ,0, , ,32.2455,-99.8125,32.2455,-99.8125,"High winds damaged one hangar, destroyed another, and damaged 20 planes. ",,229,,
5555896,TAYLOR CO.,(DYS)DYESS AFB ABILE,5/5/1996,1925,Thunderstorm Wind,59,2,0,0,250000,0,TX,CST, ,2034417,C,441,SJT,0,0, , , , , , , , ,(DYS)DYESS AFB ABILE,32.42,-99.85,32.42,-99.85,,,345,,
5555897,TAYLOR CO.,ABILENE,5/5/1996,1931,Thunderstorm Wind,68,3,0,0,250000,0,TX,CST, ,2034418,C,441,SJT,0,0, , , , , , , , ,ABILENE,32.45,-99.73,32.45,-99.73,,,346,,
